year,exported_at,FAC_NO,FAC_NAME,FAC_STR_ADDR,FAC_CITY,FAC_ZIP,FAC_PHONE,LICENSE_NO,LICENSE_STATUS,LIC_CAT,HHAH_LICEE_TOC,HHAH_MEDI_CAL_VISITS,HHAH_MEDICARE_VISITS,HOSPICE_PATS_PAID_BY_MEDI_CAL,HOSPICE_PATS_PAID_BY_MEDICARE,HOSPICE_MEDI_CAL_REVENUE,HOSPICE_MEDICARE_REVENUE,HOSPICE_TOT_OPER_REVENUE,HOSPICE_NET_INCOME
2024,2026-01-16T17:15:21Z,406195574,WESTERN HOME HEALTH INC,"2626 FOOTHILL BLVD, STE 210",LA CRESCENTA,91214,7472311345,550007775,Open,Home Health Agency,Investor - Corporation,,3920,,,,,,
2024,2026-01-16T17:15:21Z,406195576,CALIFORNIA SPECIALTY PHARMACY INC,"13027 HADLEY ST, STE B",WHITTIER,90601,5626986305,550007732,Open,Home Health Agency,Investor - Corporation,0,0,,,,,,
2024,2026-01-16T17:15:21Z,406195577,"MADO HOME HEALTH CARE, INC.","127 S BRAND BLVD, STE 204",GLENDALE,91204,(747) 215-9062,550007712,Open,Home Health Agency,Investor - Corporation,,6191,,,,,,
2024,2026-01-16T17:15:21Z,406195581,FAST DOC HOME HEALTH INC,"1314 W GLENOAKS BLVD, STE 101A",GLENDALE,91201,424-421-2696,550007615,Open,Home Health Agency,Investor - Corporation,0,949,,,,,,
2024,2026-01-16T17:15:21Z,406195582,HEAL HOME HEALTH CARE,"1101 N PACIFIC AVE, STE 200",GLENDALE,91202,(818) 562-0994,550007569,Open,Home Health Agency,Investor - Corporation,,547,,,,,,
2024,2026-01-16T17:15:21Z,406195585,"FEDERAL HOME HEALTH AGENCY, INC.","18340 VENTURA BLVD, STE 206",TARZANA,91356,(818) 717-7181,550007459,Open,Home Health Agency,Investor - Corporation,,231,,,,,,
2024,2026-01-16T17:15:21Z,406195588,NEXT CARE HOME HEALTH INC.,"220 S KENWOOD ST, STE 103",GLENDALE,91205,3233948000,550007447,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195589,CELESTINE HOME HEALTH CARE INC,"6618 SAN FERNANDO RD, UNIT 203",GLENDALE,91201,8188098559,550007430,Open,Home Health Agency,Investor - Corporation,,65,,,,,,
2024,2026-01-16T17:15:21Z,406195593,FAST RESPONSE HOME HEALTH INC,"6410 VAN NUYS BLVD, UNIT E101",VAN NUYS,91401,(747) 226-2248,550007417,Open,Home Health Agency,Investor - Corporation,,546,,,,,,
2024,2026-01-16T17:15:21Z,406195594,"CARING TOUCH HOME HEALTH, INC.","7120 HAYVENHURST AVE, STE 106",VAN NUYS,91406,(818) 850-5125,550007416,Closed,Home Health Agency,Investor - Corporation,,5020,,,,,,
2024,2026-01-16T17:15:21Z,406195595,"DIRECT CARE HOME HEALTH SERVICES, INC.",17622 SHERMAN WAY,VAN NUYS,91406,818-296-9037,550007407,Open,Home Health Agency,Investor - Corporation,,1444,,,,,,
2024,2026-01-16T17:15:21Z,406195597,IN-HOME CARE CALIFORNIA,"19626 VENTURA BLVD, STE 228",TARZANA,91356,8185146424,550007368,Open,Home Health Agency,Investor - Corporation,,4243,,,,,,
2024,2026-01-16T17:15:21Z,406195598,"ANGELS ON EARTH HEALTHCARE SERVICES, INC.","1386 E WALNUT ST, STE 201",PASADENA,91106,626-696-3659,550005998,Open,Home Health Agency,Investor - Corporation,,3093,,,,,,
2024,2026-01-16T17:15:21Z,406195601,"NOBLE HOME HEALTHCARE SYSTEMS, INC.","4730 WOODMAN AVE, STE 420",SHERMAN OAKS,91423,8182374437,550008159,Open,Home Health Agency,Investor - Corporation,,227,,,,,,
2024,2026-01-16T17:15:21Z,406195604,"AMERICAN HOME HEALTH PROVIDERS, INC.","16501 SHERMAN WAY, STE 100",VAN NUYS,91406,747-737-3141,550008158,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195605,"WHITE STAR HOME HEALTH, INC.","4444 W RIVERSIDE DR, STE 204A",BURBANK,91505,818-254-5410,550008165,Open,Home Health Agency,Investor - Corporation,,1171,,,,,,
2024,2026-01-16T17:15:21Z,406195606,ROYALTY HOME HEALTH,"25129 THE OLD RD, STE 204",STEVENSON RANCH,91381,6612229984,550008169,Open,Home Health Agency,Investor - Corporation,0,534,,,,,,
2024,2026-01-16T17:15:21Z,406195610,"MAGIC TOUCH HOME HEALTH CARE, INC.","9110 LAS TUNAS DR, STE B",TEMPLE CITY,91780,747-666-1018,550008162,Open,Home Health Agency,Investor - Corporation,,696,,,,,,
2024,2026-01-16T17:15:21Z,406195613,BEST SOLUTION HOME HEALTH CARE,"18401 BURBANK BLVD, STE 109",TARZANA,91356,747-270-3588,550008110,Open,Home Health Agency,Investor - Corporation,,366,,,,,,
2024,2026-01-16T17:15:21Z,406195614,OAKS HOME HEALTH,"22949 VENTURA BLVD, STE E",WOODLAND HILLS,91364,8557779955,550004040,Open,Home Health Agency,Investor - Corporation,,2315,,,,,,
2024,2026-01-16T17:15:21Z,406195617,"MORNING STAR HOME HEALTH, INC.","14144 VENTURA BLVD, STE 306",SHERMAN OAKS,91423,8058148911,550008109,Open,Home Health Agency,Investor - Corporation,,1798,,,,,,
2024,2026-01-16T17:15:21Z,406195618,GOLDEN EAGLE HOME HEALTH,"8448 RESEDA BLVD, STE 107",NORTHRIDGE,91324,7472065131,550008146,Open,Home Health Agency,Investor - Corporation,,529,,,,,,
2024,2026-01-16T17:15:21Z,406195620,SUCCESS HOME CARE,"7017 VAN NUYS BLVD, STE 5",VAN NUYS,91405,(747) 297-2204,550008157,Open,Home Health Agency,Investor - Corporation,,1082,,,,,,
2024,2026-01-16T17:15:21Z,406195621,"NEELIMA HOME HEALTH, INC.","17620 SHERMAN WAY, STE 102",VAN NUYS,91406,818-305-4164,550006039,Open,Home Health Agency,Investor - Corporation,,6347,,,,,,
2024,2026-01-16T17:15:21Z,406195622,"BETTER LIFE HOME HEALTH CARE, INC.","11631 VICTORY BLVD, STE 204",NORTH HOLLYWOOD,91606,8182968984,550006168,Closed,Home Health Agency,Investor - Corporation,,1197,,,,,,
2024,2026-01-16T17:15:21Z,406195624,"NOBILITY HOME HEALTH, INC.","12444 VICTORY BLVD, STE 219",NORTH HOLLYWOOD,91606,(562)403-1967,550006218,Open,Home Health Agency,Investor - Corporation,,,,,,,,
2024,2026-01-16T17:15:21Z,406195625,HONEST HOME HEALTH CARE SERVICES INC,"4221 WILSHIRE BLVD, STE 170-16",LOS ANGELES,90010,8186467203,550006267,Open,Home Health Agency,Investor - Corporation,0,5162,,,,,,
2024,2026-01-16T17:15:21Z,406195628,"D' ALEXANDRIA HOSPICE, INC.","1535 W MERCED AVE, STE 300",WEST COVINA,91790,626-888-4038,550004945,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195630,"LEVEL HOME HEALTH, INC.","260 S LOS ROBLES AVE, STE 101",PASADENA,91101,9492060691,550001125,Open,Home Health Agency,Investor - Partnership,0,1540,,,,,,
2024,2026-01-16T17:15:21Z,406195633,ARDEN HOME HEALTH INC,"327 ARDEN AVE, STE 204",GLENDALE,91203,7472072277,550008183,Open,Home Health Agency,Investor - Corporation,,78,,,,,,
2024,2026-01-16T17:15:21Z,406195634,FORWARD HOME HEALTH INC,"608 S HILL ST, STE 1312",LOS ANGELES,90014,2136603078,550008184,Open,Home Health Agency,Investor - Corporation,,1286,,,,,,
2024,2026-01-16T17:15:21Z,406195638,ALL FOR HEALTH HOME HEALTH CARE INC,"3721 W BURBANK BLVD, STE A",BURBANK,91505,7474771444,550008187,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195639,HYGIEIA HOSPICE CARE,"11401 CARSON ST, STE M",LAKEWOOD,90715,5624440863,550007725,Open,Hospice,,,,0,38,,805346,869534,
2024,2026-01-16T17:15:21Z,406195646,"SKYE HEALTHCARE SERVICES, INC.","1217 BUENA VISTA ST, STE 103-C",DUARTE,91010,6265228488,550003253,Open,Hospice,,,,1,29,83080,410860,472151,-52568
2024,2026-01-16T17:15:21Z,406195656,"COMFORTER HOSPICE, INC.","1102 SAN FERNANDO RD, STE 210",SAN FERNANDO,91340,8186460279,550006361,Open,Hospice,,,,3,36,6392,677035,683427,683427
2024,2026-01-16T17:15:21Z,406195658,"HARMONY HOME HEALTH CARE, INC","12444 VICTORY BLVD, STE 211",NORTH HOLLYWOOD,91606,7472482666,550006377,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195659,"AN HOME HEALTH CARE, INC.","14545 FRIAR ST, STE 315",VAN NUYS,91411,323-698-2601,550006563,Open,Home Health Agency,Investor - Corporation,,3284,,,,,,
2024,2026-01-16T17:15:21Z,406195661,"DINA SOVA HOME HEALTH CARE, INC.","1480 COLORADO BLVD, STE 100",LOS ANGELES,90041,(747) 247-0701,550006573,Open,Home Health Agency,Investor - Corporation,,2526,,,,,,
2024,2026-01-16T17:15:21Z,406195662,BEST CHOICE HOME HEALTH INC.,"14545 FRIAR ST, STE 150",VAN NUYS,91411,(818) 616-9732,550005738,Open,Home Health Agency,Investor - Corporation,,1454,,,,,,
2024,2026-01-16T17:15:21Z,406195663,A&A HOME CARE,"18345 VENTURA BLVD, FLR 315",TARZANA,91356,747-265-6111,550005739,Open,Home Health Agency,Investor - Corporation,,1314,,,,,,
2024,2026-01-16T17:15:21Z,406195666,"THOUSAND OAKS HOSPICE, INC.","22222 SHERMAN WAY, STE 104",CANOGA,91303,4158521250,550003596,Open,Hospice,,,,,1,,38499,38499,-112545
2024,2026-01-16T17:15:21Z,406195668,AMERICAN REGAL HOME CARE,"18455 BURBANK BLVD, STE 314",LOS ANGELES,91356,8189758899,550005906,Open,Home Health Agency,Investor - Corporation,,760,,,,,,
2024,2026-01-16T17:15:21Z,406195670,"1ST  FAMILY HOME HEALTH CARE, INC.",6817 KESTER AVE,VAN NUYS,91405,747-777-5860,550005949,Open,Home Health Agency,Investor - Corporation,,6555,,,,,,
2024,2026-01-16T17:15:21Z,406195671,"APOLLO HOME HEALTHCARE, INC.","11755 VICTORY BLVD, STE 160",LOS ANGELES,91606,8183583388,550005950,Open,Home Health Agency,Investor - Individual,0,2494,,,,,,
2024,2026-01-16T17:15:21Z,406195672,FRONTIER HOME HEALTH CARE,"15720 VENTURE BLVD, STE 307",Los Angeles,91436,818-922-2444,550006071,Open,Home Health Agency,Investor - Corporation,,2736,,,,,,
2024,2026-01-16T17:15:21Z,406195673,SUNLAND HOSPICE CARE INC,"8133 SAN FERNANDO RD, STE 6",LOS ANGELES,91352,(818) 484-0458,550006118,Open,Hospice,,,,2,29,16880,529544,546424,207178
2024,2026-01-16T17:15:21Z,406195676,"HEALTHY PEOPLE HOME CARE, INC.","14545 FRIAR ST, STE 305",LOS ANGELES,91411,8189468510,550006190,Open,Home Health Agency,Investor - Corporation,,2784,,,,,,
2024,2026-01-16T17:15:21Z,406195677,"1ST AIDE HOME HEALTH AGENCY, INC","14545 FRIAR ST, STE 307",LOS ANGELES,91411,9092449732,550006208,Open,Home Health Agency,Investor - Corporation,0,99,,,,,,
2024,2026-01-16T17:15:21Z,406195678,"SUN VALLEY HOME HEALTH CARE, INC.","8133 SAN FERNANDO RD, STE A",LOS ANGELES,91352,(818) 484-0458,550006251,Open,Home Health Agency,Investor - Corporation,,704,,,,,,
2024,2026-01-16T17:15:21Z,406195680,"AVAN HOME HEALTH CARE, INC.","19231 VICTORY BLVD, STE 109",LOS ANGELES,91335,7472675060,550006326,Open,Home Health Agency,Investor - Corporation,,2941,,,,,,
2024,2026-01-16T17:15:21Z,406195683,"N.S. HOSPICE, INC.","14550 ARCHWOOD ST, STE 103",LOS ANGELES,91405,(818) 395-5791,550006411,Open,Hospice,,,,17,46,270792,1062129,1333002,-137094
2024,2026-01-16T17:15:21Z,406195684,HOPE & PEACE PALLIATIVE CARE,"6257 VAN NUYS BLVD, STE D",Los Angeles,91401,8186020132,550006420,Open,Hospice,,,,16,116,56000,1157324,1213324,444004
2024,2026-01-16T17:15:21Z,406195686,ARNA HOME HEALTH INC,"6621 VAN NUYS BLVD, Unit 98",LOS ANGELES,91405,818-588-3222,550006533,Closed,Home Health Agency,Investor - Corporation,,927,,,,,,
2024,2026-01-16T17:15:21Z,406195687,DEDICATED HOME HEALTH CARE INC.,"17815 VENTURA BLVD, STE 211",LOS ANGELES,91316,(818) 654-6500,550006536,Open,Home Health Agency,Investor - Corporation,0,1353,,,,,,
2024,2026-01-16T17:15:21Z,406195688,"LIFETIME HOME HEALTH CARE SERVICES, INC.","11350 VENTURA BLVD, UNIT 201",LOS ANGELES,91604,8187389315,550006562,Open,Home Health Agency,Investor - Corporation,,1600,,,,,,
2024,2026-01-16T17:15:21Z,406195689,"AMARI HOME HEALTH CARE, INC.","6720 FAIR OAKS BLVD, STE 200",CARMICHAEL,95608,279-777-5570,550006568,Open,Home Health Agency,Investor - Corporation,8,2437,,,,,,
2024,2026-01-16T17:15:21Z,406195690,"DA HOME HEALTH CARE, INC.","14545 FRIAR ST, STE 313",LOS ANGELES,91411,323-371-0062,550006571,Open,Home Health Agency,Investor - Corporation,,4250,,,,,,
2024,2026-01-16T17:15:21Z,406195691,"SOCAL INTEGRATED HEALTH, INC","1220 W GLENOAKS BLVD, STE 102",GLENDALE,91201,(818) 305 5054,550006655,Open,Home Health Agency,Investor - Corporation,0,4162,,,,,,
2024,2026-01-16T17:15:21Z,406195692,CLOVER HOME HEALTHCARE INC.,"512 E WILSON AVE, STE 306",GLENDALE,91206,7472010199,550006752,Open,Home Health Agency,Investor - Corporation,0,5684,,,,,,
2024,2026-01-16T17:15:21Z,406195694,"HOSPITALITY HOME HEALTH CARE, INC.","210 N PASS AVE, STE 203",LOS ANGELES,91505,747-333-6855,550007088,Open,Home Health Agency,Investor - Corporation,,1532,,,,,,
2024,2026-01-16T17:15:21Z,406195696,PROGRESS HEALTHCARE INC,"12444 VICTORY BLVD, STE 204",LOS ANGELES,91606,8885757855,550007293,Open,Home Health Agency,Investor - Corporation,0,261,,,,,,
2024,2026-01-16T17:15:21Z,406195697,"ANGEL CARE HOSPICE, LLC","4100 W ALAMEDA AVE, STE 385",BURBANK,91505,7472005470,550007300,Open,Hospice,,,,0,5,,,,-24632
2024,2026-01-16T17:15:21Z,406195698,"LA MEDICAL HOME HEALTH, INC.","13735 VICTORY BLVD, STE 12",LOS ANGELES,91401,747-262-5400,550007348,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195704,PEACE & HARMONY HOME HEALTH CARE INC,"11350 VENTURA BLVD, STE 102",LOS ANGELES,91604,(747) 262-1676,550007437,Open,Home Health Agency,Investor - Corporation,,1754,,,,,,
2024,2026-01-16T17:15:21Z,406195705,PRO AM HOME HEALTH,"127 S BRAND BLVD, STE 206",GLENDALE,91204,8185720646,550007438,Open,Home Health Agency,Investor - Corporation,0,340,,,,,,
2024,2026-01-16T17:15:21Z,406195706,"NOEL HOME HEALTH CARE, INC.","2505 FOOT HILL BLVD, STE A",La Crescenta-Montrose,91214,7477774463,550007458,Open,Home Health Agency,Investor - Corporation,,6746,,,,,,
2024,2026-01-16T17:15:21Z,406195707,PERFECT HOME CARE,"1010 W MAGNOLIA BLVD, UNIT 117",BURBANK,91506,(747) 200-9200,550008197,Open,Home Health Agency,Investor - Corporation,,3832,,,,,,
2024,2026-01-16T17:15:21Z,406195708,"WHITTIER HOME HEALTH CARE, INC","15141 WHITTIER BLVD, STE 480 A",WHITTIER,90603,3236051194,550007489,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195712,"STARWOOD HOME HEALTH CARE, INC.","225 E BROADWAY, STE B 118A",GLENDALE,91206,8188210400,550007678,Open,Home Health Agency,Investor - Corporation,,1080,,,,,,
2024,2026-01-16T17:15:21Z,406195713,"ELI HOME HEALTH, INC.","20812 VENTURA BLVD, STE 215",WOODLAND HILLS,91364,818-456-4578,550007680,Open,Home Health Agency,Investor - Corporation,0,717,,,,,,
2024,2026-01-16T17:15:21Z,406195714,"GAIA HOSPICE, INC.","18401 BURBANK BLVD, STE 218",LOS ANGELES,91356,747-265-6716,550007685,Open,Hospice,,,,3,19,2190,46501,50882,-4270
2024,2026-01-16T17:15:21Z,406195716,ALLIANCE CARE HOSPICE INC,"6550 VAN BUREN BOULEVARD, STE C",RIVERSIDE,92503,951-376-1141,550007687,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195718,HEARTS EASE HOSPICE INC.,"4605 LANKERSHIM BLVD, STE 200",NORTH HOLLYWOOD,91602,323-599-8008,550007689,Open,Hospice,,,,1,45,61902,1435556,1497458,266224
2024,2026-01-16T17:15:21Z,406195721,"ADONIS HOSPICE, INC.","18401 BURBANK BLVD, STE 224",LOS ANGELES,91356,818-453-3000,550007693,Open,Hospice,,,,45,19,1427400,1147140,2574540,44736
2024,2026-01-16T17:15:21Z,406195722,BRIGHT NIGHT HOSPICE,"13647 VANOWEN ST, STE A",LOS ANGELES,91405,8182903547,550007694,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195724,"THE WAY OF PARADISE HOSPICE CARE, INC","14545 FRIAR ST, STE 183",Los Angeles,91411,(818)233-3923,550007695,Open,Hospice,,,,0,17,0,346483,416371,21827
2024,2026-01-16T17:15:21Z,406195725,NOBLE LIFE HOSPICE INC,"850 Colorado Blvd, STE 105",LOS ANGELES,90041,747-202-1616,550007696,Open,Hospice,,,,8,120,178250,2856952,3605342,192894
2024,2026-01-16T17:15:21Z,406195727,"FIRST RELIABLE HOSPICE CARE, INC.","16501 SHERMAN WAY, STE 105A",LOS ANGELES,91406,818-858-9009,550007698,Open,Hospice,,,,,9,,194140,194140,4288
2024,2026-01-16T17:15:21Z,406195729,"EAGLE EYE HOSPICE, INC.","127 S Brand Blvd, STE 223",GLENDALE,91204,213-709-8882,550007700,Open,Hospice,,,,1,22,63556,458945,522501,24074
2024,2026-01-16T17:15:21Z,406195736,"OWL HOME HEALTH, INC.","7012 RESEDA BLVD, STE 201A",LOS ANGELES,91335,8186546147,550007708,Open,Home Health Agency,Investor - Corporation,,986,,,,,,
2024,2026-01-16T17:15:21Z,406195738,HEALTH CORNER HOSPICE,"3901 FOOTHILL BLVD, STE 104",GLENDALE,91214,818-300-8844,550007715,Open,Hospice,,,,6,31,105085,509447,791722,65206
2024,2026-01-16T17:15:21Z,406195744,"ALPHA HOSPICE CARE, INC.","5924 E LOS ANGELES AVE, STE U",SIMI VALLEY,93063,8054228239,550007723,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195745,"GREENFIELD HOSPICE AND PALLIATIVE CARE, INC.","17315 STUDEBAKER RD, STE 214",CERRITOS,90703,5626831183,550007724,Open,Hospice,,,,,47,,1749071,1749071,276613
2024,2026-01-16T17:15:21Z,406195749,"SUNLIGHT HOMECARE, INC.","8522 FOOTHILL BLVD, STE 205",SUNLAND,91040,(818) 474-4403,550007729,Open,Home Health Agency,Investor - Corporation,,33,,,,,,
2024,2026-01-16T17:15:21Z,406195750,FAMOUS HOSPICE CARE,"225 E BROADWAY, STE 313C",GLENDALE,91206,747-877-2707,550007730,Open,Hospice,,,,15,62,241567,819877,1381950,
2024,2026-01-16T17:15:21Z,406195751,"AGAPE HOSPICE CARE, INC.","5924 E Los Angeles Ave, STE L",SIMI VALLEY,93063,8054228760,550007733,Open,Hospice,,,,,17,,337212,337212,31590
2024,2026-01-16T17:15:21Z,406195752,"LIFE LINE HOSPICE, INC","127 S BRAND BLVD, STE 227",GLENDALE,91204,747-331-1670,550007740,Open,Hospice,,,,2,7,40795,138702,179497,22783
2024,2026-01-16T17:15:21Z,406195754,"HEART OF HOPE HOSPICE CARE, INC.","10999 RIVERSIDE DR, STE 105",LOS ANGELES,91602,8186970030,550007741,Open,Hospice,,,,0,28,,,,
2024,2026-01-16T17:15:21Z,406195757,"EMBRACING ARMS HOME HEALTH CARE, INC.","2600 FOOTHILL BLVD, STE 109",LA CRESCENTA,91214,424-278-8466,550007746,Open,Home Health Agency,Investor - Corporation,,108,,,,,,
2024,2026-01-16T17:15:21Z,406195758,"ORANGE COAST HOME HEALTH, INC.","10221 SLATER AVE, STE 212",FOUNTAIN VALLEY,92708,8189131267,550007780,Open,Home Health Agency,Investor - Corporation,,22,,,,,,
2024,2026-01-16T17:15:21Z,406195761,"MERRICK HHC, INC.","18075 VENTURA BLVD, STE 132",LOS ANGELES,91316,818-433-7110,550007784,Closed,Home Health Agency,Investor - Corporation,,3364,,,,,,
2024,2026-01-16T17:15:21Z,406195767,"911 AM PM HOME HEALTH CARE, INC.","15826 VENTURA BLVD, STE 222",LOS ANGELES,91436,747-666-0603,550007789,Open,Home Health Agency,Investor - Corporation,,398,,,,,,
2024,2026-01-16T17:15:21Z,406195768,GALAXY HOME HEALTH,"13647 VANOWEN ST, STE C",LOS ANGELES,91405,213-703-0303,550007790,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195769,"PREFERRED HOME HEALTH, INC.","1101 E BROADWAY, STE 109",GLENDALE,91205,8184848118,550007791,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406195770,WELLNESS HOME HEALTH CARE SERVICES INC,"18747 SHERMAN WAY, STE 219",LOS ANGELES,91335,(818) 617-9009,550007795,Open,Home Health Agency,Investor - Corporation,0,1456,,,,,,
2024,2026-01-16T17:15:21Z,406195771,"NU CARE HOME HEALTH, INC.","5435 BALBOA BLVD, STE 206",LOS ANGELES,91316,(909) 755 4000,550007796,Open,Home Health Agency,Investor - Corporation,0,1082,,,,,,
2024,2026-01-16T17:15:21Z,406195772,HEALTHY CA HOME HEALTH,"14545 FRIAR ST, STE 356",LOS ANGELES,91411,818-744-0040,550007797,Open,Home Health Agency,Investor - Corporation,,1267,,,,,,
2024,2026-01-16T17:15:21Z,406195773,EXCELLENT HOME CARE INC,"5311 TOPANGA CANYON BLVD, STE 205",WOODLAND HILLS,91364,818-384-0002,550007798,Open,Home Health Agency,Investor - Corporation,,809,,,,,,
2024,2026-01-16T17:15:21Z,406195774,"INFLUENTIAL HOME HEALTH, INC.","19634 VENTURA BLVD, STE 215",TARZANA,91356,(619) 810-2559,550007800,Open,Home Health Agency,Investor - Corporation,,34,,,,,,
2024,2026-01-16T17:15:21Z,406195776,HEALTH FOR ALL IN HOME CARE SERVICES,"2321 W OLIVE AVE, STE B",BURBANK,91506,(747)477-1117,550007802,Open,Home Health Agency,Investor - Corporation,,647,,,,,,
2024,2026-01-16T17:15:21Z,406195777,"SIMPLE TOUCH HOME HEALTH CARE, INC.","5250 SANTA MONICA BLVD , Suite 211",LOS ANGELES,90029,(747) 444-8506,550007804,Open,Home Health Agency,Investor - Corporation,0,313,,,,,,
2024,2026-01-16T17:15:21Z,406195778,"KIND HOME HEALTH CARE, INC.","19634 VENTURA BLVD, STE 222",LOS ANGELES,91356,747-737-3125,550007805,Open,Home Health Agency,Investor - Corporation,,162,,,,,,
2024,2026-01-16T17:15:21Z,406195780,DIVERSITY HOME HEALTH INC,"229 N CENTRAL AVE, STE 402",GLENDALE,91203,8183965296,550007807,Open,Home Health Agency,Investor - Limited Liability Company,,712,,,,,,
2024,2026-01-16T17:15:21Z,406195781,"ATHELLA HOME HEALTH, INC","27200 Tourney Rd, STE 102",SANTA CLARITA,91355,661-388-4045,550007808,Open,Home Health Agency,Investor - Corporation,0,27,,,,,,
2024,2026-01-16T17:15:21Z,406195782,LUSTY HOME HEALTH INC,"209 E ALAMEDA AVE, STE 104",BURBANK,91502,7472831188,550007809,Open,Home Health Agency,Investor - Corporation,,1393,,,,,,
2024,2026-01-16T17:15:21Z,406195784,"HEALTHY LIFESTYLE HOME CARE, INC.","6420 Van Nuys Blvd, STE 100",LOS ANGELES,91401,626-596-6582,550007813,Closed,Home Health Agency,Investor - Corporation,,1083,,,,,,
2024,2026-01-16T17:15:21Z,406195787,GREAT LIFE HOME HEALTH INC.,"15720 VENTURA BLVD, STE 608",LOS ANGELES,91436,818-312-1112,550007816,Open,Home Health Agency,Investor - Corporation,,1108,,,,,,
2024,2026-01-16T17:15:21Z,406195789,"KAELIN'S HOME HEALTH, INC","7301 TOPANGA CANYON BLVD, STE 375",LOS ANGELES,91303,818-860-4004,550007818,Open,Home Health Agency,Investor - Corporation,,1989,,,,,,
2024,2026-01-16T17:15:21Z,406195790,BEST HOME CARE  OF SCV INC,"27600 BOUQUET CANYON RD , STE 212",SANTA CLARITA,91350,6613677126,550007819,Open,Home Health Agency,Investor - Corporation,,4260,,,,,,
2024,2026-01-16T17:15:21Z,406195791,"CARE FOR YOU HOME HEALTH, INC.","333 S CENTRAL AVE, STE 101C",GLENDALE,91204,8184956040,550007820,Open,Home Health Agency,Investor - Corporation,,1210,,,,,,
2024,2026-01-16T17:15:21Z,406195792,"CRYSTAL HEALTH SRTVICES, INC","3504 W MAGNOLIA BLVD, STE 3",BURBANK,91505,(818) 294-0752,550007821,Open,Home Health Agency,Investor - Corporation,,666,,,,,,
2024,2026-01-16T17:15:21Z,406195793,CRISTAL HOME HEALTH,"4634 SAN FERNANDO RD, STE A",GLENDALE,91204,818-484-7845,550007822,Open,Home Health Agency,Investor - Corporation,,47,,,,,,
2024,2026-01-16T17:15:21Z,406195794,"COMMONWEALTH HOME HEALTH CARE, INC.","22025 Ventura Blvd, STE 305",LOS ANGELES,91364,(818) 456-4899,550007824,Open,Home Health Agency,Investor - Corporation,,1683,,,,,,
2024,2026-01-16T17:15:21Z,406195797,"SWIFT HOME HEALTH, INC.","7120 HAYVENHURST AVE  , STE 214",LOS ANGELES,91406,8184599023,550007825,Open,Home Health Agency,Investor - Corporation,,452,,,,,,
2024,2026-01-16T17:15:21Z,406195798,"WELFARE HOME HEALTH, INC","14349 VICTORY BLVD, Suite 205B",LOS ANGELES,91401,747-301-3015,550007826,Closed,Home Health Agency,Investor - Corporation,,2900,,,,,,
2024,2026-01-16T17:15:21Z,406195799,SOCAL DIRECT HOME HEALTH,"11026 VENTURA BLVD, STE 14",LOS ANGELES,91604,8182100185,550007827,Closed,Home Health Agency,Investor - Corporation,0,2962,,,,,,
2024,2026-01-16T17:15:21Z,406195801,"EMPIRE HOME HEALTH CARE, INC.","18305 SHERMAN WAY, STE 30",LOS ANGELES,91335,747-264-9001,550007829,Open,Home Health Agency,Investor - Corporation,,4254,,,,,,
